tweet,label
RT @JamesLawler: Be involved in launching Digital Leaders Canada. https://t.co/5BVJVu4Pbv,0
RT @jang_yeom: \xeb\xa9\xb8\xeb\xa7\x9d \n1\xed\x99\x94 https://t.co/yyLZXln5i1\n2\xed\x99\x94 https://t.co/bJgmsZy9jp\n3\xed\x99\x94 https://t.co/2BMt9vpIzi\n\xeb\x81\x9d! https://t.co/cJ0edxji7b,0
"RT @JesseKellyDC: If legal, it's frankly a no-brainer move. Have your little jihad. But everything you love is getting sent back to the hel\xe2\x80\xa6",0
RT @jigneshshahjain: @Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69 @thecrzindian @\xe2\x80\xa6,0
RT @jigneshshahjain: @kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_ @PornBlowing\xe2\x80\xa6,0
RT @jigneshshahjain: @Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun @TheLightPole @\xe2\x80\xa6,0
RT @jigneshshahjain: @shockinator2 @quiet_9090 @PawgWithaBlog @gspot1177 @swo2212 @trouble_5000 @Erotic_Pic @lyla_belle2 @worldclas_babes @\xe2\x80\xa6,0
RT @jigneshshahjain: @Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142 @NatkhatB\xe2\x80\xa6,0
RT @jigneshshahjain: @Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142 @NatkhatB\xe2\x80\xa6,0
RT @jigneshshahjain: https://t.co/8usV9CWorY meri #Randi patni Sara ko Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se chodra\xe2\x80\xa6,1
RT @jigneshshahjain: https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bheja\xe2\x80\xa6,1
"RT @jigneshshahjain: https://t.co/uuDsFfk1jo taqid meri #Randiwife Sara ko chod raha tha tabhi uski chinaal patni hamna aagai, lekin wo phi\xe2\x80\xa6",1
"RT @Joydas: Actually MMS spoke a lot. About finance, economics, science. Of course never about Hindu - Musalman, Kabristan - Shamshan etc.\xe2\x80\xa6",0
"RT @Joydas: Manmohan Singh\xe2\x80\x99s speeches are in archive. You can listen. Though they are about Finance, Economics, Education, Science and not\xe2\x80\xa6",0
"RT @JpiyushSharma: Aaj kal jo jitna zyada namak khata hai, utni hi zyada namak haraami karta hai\n#GujaratElection2017 #GujaratElection http\xe2\x80\xa6",1
RT @JRJat11: @updatingwait @kim_jong_korea @Acutereply Tere jesi bate koi gndi nali ka keeda hi kr skta hai jha ma bhn ya wife sb 1 trh se\xe2\x80\xa6,1
"RT @JuzarKVora: ""Mitron, mujhe chai-wala bola"" *sobs*\n\n""Mitron, mujhe neech bola""\n*sobs*\n\n""Mitron, meri supari di""\n*sobs*\n\nSalla, 56 inch k\xe2\x80\xa6",1
RT @Jyoti_Bhabhi: Indian desi bhabhi with her chodu devar https://t.co/Ro7gW4rj8x,1
"RT @kabirisGod: Nobody knows about the actual way of worship of the complete God, not even the Hindu Guru, kaazi, Hazrat Muhammad, Ram, Kri\xe2\x80\xa6",0
"RT @kaleynicole13: and if i ever cross ur mind, make sure u write down the times so i will know the moments i was eating you alive https://\xe2\x80\xa6",0
RT @kalpana1947: Beautifully written. One of the best pieces I\xe2\x80\x99ve read on this 25th anniversary of the demolition of the Babri Masjid by Hi\xe2\x80\xa6,0
RT @KanchenjungaEve: Which Islamic practices of Indian Muslims pose a challenge to the Indian state to justify their subjugation and dehuma\xe2\x80\xa6,0
RT @kanimozhi: @DrBhava @swamilion @jgopikrishnan70 @nviswam @Janamejayan This bench has done the justice to their Jihadi and missionary pa\xe2\x80\xa6,0
RT @kavereeb: very few things make us happy these days. the #viratanushkawedding is one of them. https://t.co/x26sMHiIpd,0
RT @kbreatlee: @iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x82\xf0\x9f\x98\x82,1
RT @KCVerma123456: #YogiAdityanath \n#ManiShankarAiyar \n#Neech \n#CourtsMatter \n#\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbf_\xe0\xa4\x96\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xbe_\xe0\xa4\x8f_\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\n\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\x88\xe2\x80\xa6,0
RT @KeithMuray: Why do Pakistani people always put other Pakistani people first in any situation. They always put the rights of their own t\xe2\x80\xa6,0
RT @Khalnayak42O: Bro agr mere ko koi bolega jaake chill maar\n\nMai seedha bathroom m jaake muth maarne lag jaaunga \xf0\x9f\x98\x82,1
"RT @khan_saudia: Wo Log Musalmaan Nahi, \nJo Maasoomon Ki Jaan Lete Hain..\nMusalmaan To Wo Hain, \nJo Dusron Ki Khaateer Apni Jaan Dete Hain.\xe2\x80\xa6",1
RT @khursidalammal1: Kaun sanskari kutiya mera Muslim Lund legi apni chut me https://t.co/1xoGiqXLEY,1
RT @khushsundar: it will be easy to remind the #PM that the \xe2\x80\x98blue whale\xe2\x80\x99 moment for India started the day he took over as the #PM of India.\xe2\x80\xa6,0
RT @Kill_Bill_1: @chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips denge jis\xe2\x80\xa6,1
RT @kim_jong_korea: @Acutereply @updatingwait  teri maa ki CHOOT FAAD KE KUTTO KO KHILA DEGE OR LAND KAAT KE HOT DOG BANA DEGE OR BECH DEGE\xe2\x80\xa6,1
RT @kim_jong_korea: @Acutereply @updatingwait  teri maa ki CHOOT FAAD KE KUTTO KO KHILA DEGE OR LAND KAAT KE HOT DOG BANA DEGE OR BECH DEGE\xe2\x80\xa6,1
"RT @kim_jong_korea: @Acutereply @updatingwait [12/12, 13:23] : SUNNY LEONE BANA KE CHODEGE\nTERI MAA KO\nSAMJH ME AAYA \nMADARCHOD\n[12/12, 13:\xe2\x80\xa6",1
"RT @kim_jong_korea: @Acutereply @updatingwait [12/12, 13:23] : SUNNY LEONE BANA KE CHODEGE\nTERI MAA KO\nSAMJH ME AAYA \nMADARCHOD\n[12/12, 13:\xe2\x80\xa6",1
RT @kim_jong_korea: @updatingwait @Acutereply Ab usko chhod mjse bat kr tera baap aa gya hai ab to ldki ko beech me q la ra hai Madarchod t\xe2\x80\xa6,1
RT @kim_jong_korea: @updatingwait @Acutereply SUNNY LEONE BANA KE CHODEGE\nTERI MAA KO\nSAMJH ME AAYA \nMADARCHOD NEEM KA PATTA KADVA HAI OR T\xe2\x80\xa6,1
RT @kingkha29836365: @thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagate n\xe2\x80\xa6,0
RT @KingZainabb: Saala timeline hai ya Virat Anushka ki shaadi ki album !!,1
"RT @kitAnurag: Daughter: DAD! What's on my neck?\nGulzar: Hasti rahe tu hasti rahe, haya ki laali khilti rahe, zulf ke neeche gardan pe keed\xe2\x80\xa6",0
RT @krupashanker: @shab302611 @IndiaExplained Hey your prophet recommends camel pee which is scientifically proved lethal while on the othe\xe2\x80\xa6,1
"RT @krupashanker: That is the GODRA moment in SHAMBU 'S life ,precipitated by Jihadi depravity which when tipping points are reached,every\xe2\x80\xa6",0
RT @krupashanker: Where were you when the Kahmiri Hindu holocaust was raging &amp,0
"RT @kukk44: Mera Bharat Mahan Pls can v come out of India Pakistan, Mandir Masjid, Shamshaan Kabristhan, Mera Baap Tera Baap Stop n think w\xe2\x80\xa6",0
RT @kushansarkar: Manyavar got free air time without spending a penny. Italy ka GDP mein izaafa huya. unke caterers aur bhangrawale paisa k\xe2\x80\xa6,0
RT @Kutta_Kamena: @ill_priya Aja kutiya Teri chuchian daba daba k dudu nichod dun tera. https://t.co/D9PRv4glcJ,1
RT @Kutta_Kamena: Kutiya @ill_priya apnay Muslim Malik k khilaon me apni choot geeli kr rahi or chuchian rubber ki Tarah naram or sakht \xf0\x9f\x98\x88\xf0\x9f\x8c\xb6\xef\xb8\x8f\xe2\x80\xa6,1
RT @Kutta_Kamena: Kutiya @ill_priya apnay Muslim Malik k khilaon me apni choot geeli kr rahi or chuchian rubber ki Tarah naram or sakht \xf0\x9f\x98\x88\xf0\x9f\x8c\xb6\xef\xb8\x8f\xe2\x80\xa6,1
"RT @Kutta_Kamena: Kutiya Gashti raand @ill_priya, Teri chuchian masal masal kr Tera jism baychain kr dun ga or Teri chuchian rubbery ki Tar\xe2\x80\xa6",1
"RT @Kutta_Kamena: Kutiya Gashti raand @ill_priya, Teri chuchian masal masal kr Tera jism baychain kr dun ga or Teri chuchian rubbery ki Tar\xe2\x80\xa6",1
RT @Kuvalayamala: Is that why Maharashtra banned Hindu rituals calling it Superstion? https://t.co/vO4ONFe2Qy,1
RT @labeaute_0494: \xea\xb2\xa8\xec\x9a\xb8\xec\x95\xa8\xeb\xb2\x94 \xec\x98\x88\xed\x8c\x90\xec\x9c\xbc\xeb\xa1\x9c \xea\xb5\xac\xeb\xa7\xa4 \xeb\xa7\x8e\xec\x9d\xb4 \xed\x95\xa9\xec\x8b\x9c\xeb\x8b\xa4... \xec\x84\xa0\xec\xa3\xbc\xeb\xac\xb8\xeb\x9f\x89 \xeb\xaa\xa9\xed\x91\x9c\xea\xb0\x80 70\xeb\xa7\x8c\xec\x9d\xb4\xec\x97\x90\xec\x9a\x94... \xec\xa0\x9c\xeb\xb0\x9c \xec\x98\x88\xed\x8c\x90 \xec\xa2\x80 \xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0 \xec\x9d\xb4\xeb\xb2\x88 \xec\x95\xa8\xeb\xb2\x94 \xec\x97\x84\xec\xb2\xad \xec\x8b\xb8\xec\x84\x9c 2\xec\x9e\xa5 \xec\x82\xac\xeb\x8f\x84 3\xeb\xa7\x8c\xec\x9b\x90\xeb\x8f\x84 \xec\x95\x88\xeb\x90\xa9\xeb\x8b\x88\xeb\x8b\xa4...,0
RT @Lagpni: \xe3\x85\xa1\xec\xbd\x94\xed\x8a\xb8\xec\x9d\x98 \xec\x97\xad\xeb\x8f\x99\xec\xa0\x81\xec\x9e\x84 \xeb\xae\xa4\xec\xa7\x80\xec\xbb\xac\xe3\x84\xb9\xe3\x85\x87 https://t.co/K1GB9prs4J,0
RT @lahirip: Nirodh ka virodh Part 1 https://t.co/Cmd653BFfH,0
"RT @LANCELANCELA: guys i just learned that the \xe2\x80\x9cadam.\xe2\x80\x9d and the \xe2\x80\x9cwelcome to chilis\xe2\x80\x9d guy are not the same person, but twins. the more ya know\xe2\x80\xa6",0
RT @landoffacts: I love bacon https://t.co/RRjo4e9OWO,0
RT @lawgupshup: Neech remark: Ramdev says wrong to discriminate on basis of caste\nTo read more go on\nhttps://t.co/wcMgCFqLia https://t.co/8\xe2\x80\xa6,0
RT @laxman0420: @Raziya2345 @sobiaanjum1995 @AfreenRana5 @j_796 @Safiyak72022753 @sahainkosar1 mulle kutiya ki chodayi https://t.co/FWXB15p\xe2\x80\xa6,1
"RT @laxmi407: @ANINewsUP @RoflGandhi_ Never in history, India has been so regressive. Only  bigots BJP politicians can practice love jihad.\xe2\x80\xa6",1
RT @LeilaMistress: Im Taxing That Cunt\n\n\xf0\x9f\x94\xb4\xc2\xa315 SKYPE DOMMES\xf0\x9f\x94\xb4\n\nhttps://t.co/V3wTRh0SPq &lt,0
RT @LeMeJeRry_: Dost ki English Kamzoor thi to English movies dekhne ko kaha.\n\nHaraami na pata nahi Konsi movies dekh li ab wo khud kamzoor\xe2\x80\xa6,1
RT @lewaqarahsan: Aesay bandar (Kohli) ki aek din ki zindagi sher (Afridi) ki 100 saala zindagi say behtar hai https://t.co/I21n0q9sj6,0
RT @lil__blizzard: not twins actually. adam and i got a divorce. ex-brothers now. thank you very much for the big nice tweet. https://t.co/\xe2\x80\xa6,0
RT @lil_unsteady: Ladke wale: kya karti hai aapki beti?\nLadki k papa: Twitter par logo ko bahenchod bolkar gender equality me apna yogdan d\xe2\x80\xa6,1
RT @lil_unsteady: Ladke wale: kya karti hai aapki beti?\nLadki k papa: Twitter par logo ko bahenchod bolkar gender equality me apna yogdan d\xe2\x80\xa6,1
"RT @lilareesha: ONCE A JEALOUS CHUTYA, ALWAYS ONE\nyeh woh log hen who will get married to their 10 year older chutya motay kaalay cousins a\xe2\x80\xa6",1
RT @luvrainboww: @Pyasi_Mona Toh phir Aajao Maidaan Mein...Dekhe Kon Pahle Girta Hein....\nChut ya Lund\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/LVw86ZuKWn,1
RT @MaazIkram2: @BachhaGormint BC..kutta,1
RT @MadeByMykez: You can give me any woman and I\xe2\x80\x99ll make her feel beautiful,0
"RT @madhukishwar: This whole business of dismissing all Hindu texts, especially if they are considered sacred--as ""myth""-- has been part of\xe2\x80\xa6",1
RT @madhurima011: @GaandSonia @AapkiAnu @ravina77777 Wo kutiya hum dono pe dore dalti  hai \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b,1
RT @madhurima011: @GaandSonia @Rupalisharma_p @ravina77777 Iski gand me bhi ungli dal ke dekh kutiya ki gand full gili milegi tujhe,1
RT @Mak4043: @Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333 @bigdick45892050 @\xe2\x80\xa6,0
RT @mallikarjun456: @RAHUL9262514 @manakgupta @OfficeOfRG @Shehla_Rashid @jigneshmevani80 Tum Babasaheb Ambedkar hogaya kya? \nSharm nahi at\xe2\x80\xa6,0
RT @manig011990: Meri djannoo raand.sejal https://t.co/J5KxICVbJJ saath gang.bang.karwayegiiiiiii bol.naa meri.kutiyaaa https://t.co/qr10eR\xe2\x80\xa6,1
RT @manish_shingi: @Rozia123 @priya_hhh Not here to break your heart but I'll break your pussy... chut faadkr h rhunga randi.. faaccchhhh f\xe2\x80\xa6,1
RT @manish_shingi: @Rozia123 @priya_hhh Not here to break your heart but I'll break your pussy... chut faadkr h rhunga randi.. faaccchhhh f\xe2\x80\xa6,1
RT @MANISHASARMA4: @SshivaniDurga @karki_aishwarya Ek musalman kashmiri kali hina jo bala ki khoobsurat h uske sache dost bb m do hindu bra\xe2\x80\xa6,0
RT @ManishTewari: BJP- PDP Govt told the Supreme Court that it has no plans of setting up a Minorities Commission in J&amp,0
"RT @MANJULtoons: Man hacks labourer, burns him. My yesterday's #cartoon for @firstpost\nDetails: https://t.co/m4wLS8uDHj\n#LawlessRajasthan #\xe2\x80\xa6",0
RT @markparker111: @ill_sia saali chinaal! Chut maari ki! Randiii! Kutti ! Le mera lund zoro me randiiiii https://t.co/Zgc2dZEw9X,1
RT @markparker111: @sexybabyriya teri maa saali chinaal hain! Lund ko aise chodti hain ke pyaar ho jaata hain https://t.co/rxNC7tr4pC,1
RT @MatildaBookshop: Our favourite Australian novels of this year \xe2\x9d\xa4\xef\xb8\x8f @mb_randi @Rose_HMD @BlackIncBooks @text_publishing @transitlounge2 @H\xe2\x80\xa6,0
RT @MayurStudios: Bollywood Hungamas @iFaridoon who is An anti @BJP4India  Addresses PM like this in his tweets ...he uses the word NEECH..\xe2\x80\xa6,0
"RT @Mazid_IN: @Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to Ab ye bhi bol sakte ho, Rahul musalmaan aur musalmaan atankwaadi hain.... I am\xe2\x80\xa6",1
"RT @McKinsey_MGI: ""History and economic theory suggest that anxieties about technological unemployment are misplaced.""  @LauraDTyson &amp; @Sus\xe2\x80\xa6",0
"RT @McKinsey_MGI: Rage against the machine? History and economic theory suggest that fears about technological unemployment are misplaced,\xe2\x80\xa6",0
RT @mdaftab75578482: @Rekha_hindu @Jay20779165 @sexyboy3647 @subashk62225490 @barathithasan11 @singh45115784 @cuckoldsp33 @zeba_bhabhi @Nav\xe2\x80\xa6,0
RT @mdaftab75578482: Mai or Meri khubsurat Randi @Ranii_meera ek dusray ko piyaar kartay huwa..sali H chinaal Meri Lund ki shuhagan jab Tak\xe2\x80\xa6,1
RT @MdArif87764195: @PMOIndia Desh mei nafrat ka bij bo kar sabka sath sabke vikad ki baat karte ho aur jab kahi election hota hai to shams\xe2\x80\xa6,0
RT @mdawaisi92: Anushka: baby tum mujhe shadi bad kis nam se bulao gey?\n\nVirat: bahenchod\n\n#VirushkaWEDDING,1
RT @mdawaisi92: Anushka: baby tum mujhe shadi bad kis nam se bulao gey?\n\nVirat: bahenchod\n\n#VirushkaWEDDING,1
RT @mediacrooks: @OfficeOfRG @TimesNow @republic @IndiaToday You cannot be a Congi and be a Hindu at the same time... Its mathematically im\xe2\x80\xa6,0
"RT @mediacrooks: NASA scientists confirm ""Ram Sethu"" ... But Ponzi-Bhakt @OfficeOfRG and @INCIndia told SC ""Ram never existed"" and neither\xe2\x80\xa6",0
RT @MelanieBalders1: Payback time bitch for being an cunt!! My followers let's do cumtributes on this pathetic bitch \xf0\x9f\x92\xaf\xf0\x9f\x92\x8b\xf0\x9f\x94\xae special surprize i\xe2\x80\xa6,1
RT @Mierdafavorita: \xe2\x99\xa0\xef\xb8\x8f#FollowFriday\xe2\x99\xa0\xef\xb8\x8f\n@S_Lcorey1 \n@jopower666 \n@eva_in_paradise \n@Joana_Secrets \n@VipErotica \n@ERONAUT18plus \n@Erot1cGlamou\xe2\x80\xa6,0
RT @MilasVideos: 2 years old... almost potty trained... time to discuss career options https://t.co/RTBwgkyAFP,1
"RT @milinddeora: Addressed students of Begum Sharifa Kalsekar School, one of Mumbai\xe2\x80\x99s finest girls\xe2\x80\x99 schools. It\xe2\x80\x99s founding principal was Je\xe2\x80\xa6",0
RT @MillennialBum: Formal education can make you a living. Self-education can make you a fortune.,0
RT @MirandaSings: RT if ur checking twitter while ur on the potty,1
"RT @mis_riyashow: @jigneshmevani80 Jignesh Bhai Aap aage bado. Musalman,Hindu Dalits sab Aapke Saath Hai. Hinduthwa Fascist ko kujli ho rah\xe2\x80\xa6",0
"RT @missSanskari: Car me masti, ban k ghasti. https://t.co/sIAKrIIgxv",1
RT @missSanskari: kabhi hamne nahi socha tha\naisa din bhi aayega\nchoot mei aag lagegi\n#MStud bhi chod jayega.... dekho\n#Sanskari https://t.\xe2\x80\xa6,1
RT @MissusPokerFace: Tatti movie- Fukrey Returns! \xf0\x9f\x98\x93,1
RT @mohitk1: @htTweets @smritikak The Government's Nirodh advt should run round the clock not the Sunny Leone based soft porn,0
RT @MoniqueMonrowe: A Thread Of Date Venues in London. (Continuous),0
"RT @mooshtakh: @CChristineFair Thats way out of my depth. I was speaking as the owner of more than one jhant which i always (meaning twice,\xe2\x80\xa6",1
"RT @moronhumor: Modi : Janeu Dikha, Janeu Dikha\nRahul : \xf0\x9f\x98\xac\xf0\x9f\xa4\x90\nModi  : Beta isi liye maine Topi pehanne se mana kari thi, na main musalmaan hoo\xe2\x80\xa6",1
RT @mothervvell: Here are pictures of @jakehvogel and I as infants https://t.co/qAj4uvDbCy,0
RT @mothervvell: this is why white people shouldn't dab i have learned my lesson https://t.co/XwpaUgRBRv,0
RT @Moti_Randi: https://t.co/V9XtBDyp7x,0
RT @MrMonsterSaid: Agar koi bole ki ja ke chill maar to madarchod ki gand maar lene ka.,1
RT @mufc_affanf9: Muth maar k saaray soojao or kia,1
"RT @mughalbha: Imran Khan lied through his teeth in PTI FATA Convention, he strongly backed General Musharraf's Role in War on Terror &amp; Cra\xe2\x80\xa6",0
RT @mujworld: @iamsrk Sir 1 love jihaad to aur bantaa hai \xf0\x9f\x98\x89\xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90\n\n #HappyBirthdayDilipKumar https://t.co/q5F7NOizTj,0
RT @MummyRadika: Ye Night Dress Jo Delwayega Wo meri Chut ke Or Karib Aa Jaayega https://t.co/h63Fg65vx4,1
RT @MunhPhatt: The most worst thing in my life is\nFacebook Memories\n\nWhenever i use to login..\nFb memories be like\n\nYe dekh chutiya tha tu \xf0\x9f\x98\xa4,1
"RT @mvmeet: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will the se\xe2\x80\xa6",1
RT @myvotetoday: U know it\xe2\x80\x99s #NewIndia when:\n\xe2\x80\xa2 @OfficeOfRG goes to Temples\n\xe2\x80\xa2 2002 no issue in #GujaratElection \n\xe2\x80\xa2 #ManiShankarAiyar suspend\xe2\x80\xa6,0
RT @nadirbhaii: Women are too precious for this world,0
RT @nangu789: RT if u like!!!\ndesi bhabhi gaand aur choot me ungli karti hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/T3Ng4eZb8G,1
RT @nangu789: RT if u like!!!\ndesi bhabhi gaand aur choot me ungli karti hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/T3Ng4eZb8G,1
RT @nangu789: RT if u like!!!\ndesi bhabhi puri nangi ho k apni gaand se apne BF ko beer chatwati hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/y09H91BmEm,1
RT @nangu789: RT if u like!!!\ndesi nangi chhori horny expressions k saath choot masalti hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/A0D6PL5W4d,1
RT @nangu789: RT if u like!!!\nhott desi bhabhi nangi gaand pe devar ka cumm nikalwati hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/Q6d6JJVjn5,1
RT @nangu789: RT if u like!!!\nsexy gaand wali maal lund pe mast uchhal k chudwati hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/yqpfYXRIag,1
RT @NathanZed: keaton racist family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov\xe2\x80\xa6,1
RT @NaughtyRakhi: Oh OMG!! Kiya Chudai Pakda hai https://t.co/CQUweVzC7c,1
RT @NCommentarys: If you can\xe2\x80\x99t tell it doesn\xe2\x80\x99t snow very often in Louisiana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/YomRNt7bHY,0
"RT @neelnabh: @goyalsanjeev @narendramodi Surprisingly, he reacts to Shehzad Poonawala's shenanigans in his poll speeches. I wonder if he t\xe2\x80\xa6",0
RT @NeetuGarg6: @INCIndia @narendramodi Perhaps This is not the the first time #ManiShankarAiyar used filthy language... Starting from teas\xe2\x80\xa6,0
"RT @newslaundry: #BabriMasjid hearing: KapilSibal was supported by senior counsels for all Muslim parties present and the Nirmohi Akhara, t\xe2\x80\xa6",0
"RT @NH_India: Rahul Gandhi attacked Mani Shankar Aiyar for his \xe2\x80\x9cneech\xe2\x80\x9d remark on PM Modi, adding that he also couldn\xe2\x80\x99t tolerate PM Modi\xe2\x80\x99s a\xe2\x80\xa6",0
RT @niggaplisss: fav randi https://t.co/FhlDJzJISV,1
RT @NihaMasih: What an incredible story of kar sevaks who later embraced Islam #BabriDemolition https://t.co/hSe2KDwe41,1
RT @nikhilfrancis29: @imst26 @thetanmay @AmitShah Amit Gaandu won't do anything. Because he is one. GAANDU.,1
RT @niralsoni: Madarchod kya chahta hai https://t.co/9fLcKJ4fxI,1
"RT @Nitten4u: @ShefVaidya @fadnavis_amruta Amruta ji, I have written several emails to your home department bureaucrats, but no reply. Can\xe2\x80\xa6",0
RT @noconversion: Hindu Organizations are sleeping in India ....ignoring Hindu to Christian conversion threat bigger which is bigger than J\xe2\x80\xa6,0
"RT @NOTSIYXM: ""you changed""\n\nNo, you turned into a cunt man",1
RT @Nyaykildai: #Neech\n\n@cmohry \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xb9\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xab \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xb7 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xb5\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x82\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xab \xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xb7\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae\xe2\x80\xa6,0
